product_id,product_name,brand,category,image_url,ingredient_list_raw,extracted_ingredients,health_category,allergen_flags,nutrition_summary,health_score,region
ns_00666,Haldiram's Bakery Mix 67,Haldiram's,bakery,https://static.openfoodfacts.org/images/products/1000000000666/front_en.400.jpg,"wheat flour, sugar, vegetable oil, vegetable, whole grain, milk","[""wheat flour"", ""sugar"", ""vegetable oil"", ""vegetable"", ""whole grain"", ""milk""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 234, ""sugar_g"": 7.5, ""sodium_mg"": 223, ""fat_g"": 24.1, ""protein_g"": 6.7}",58,India
ns_00667,Haldiram's Frozen Mix 68,Haldiram's,frozen,https://static.openfoodfacts.org/images/products/1000000000667/front_en.400.jpg,"vegetables, vegetable oil, salt, high fructose corn syrup, fiber, oats","[""vegetables"", ""vegetable oil"", ""salt"", ""high fructose corn syrup"", ""fiber"", ""oats""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 385, ""sugar_g"": 25.4, ""sodium_mg"": 261, ""fat_g"": 5.3, ""protein_g"": 12.7}",49,India
ns_00668,Haldiram's Frozen Mix 69,Haldiram's,frozen,https://static.openfoodfacts.org/images/products/1000000000668/front_en.400.jpg,"vegetables, vegetable oil, salt, monosodium glutamate, monosodium glutamate, sodium benzoate","[""vegetables"", ""vegetable oil"", ""salt"", ""monosodium glutamate"", ""monosodium glutamate"", ""sodium benzoate""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 491, ""sugar_g"": 10.3, ""sodium_mg"": 424, ""fat_g"": 8.1, ""protein_g"": 15.6}",35,India
ns_00669,Tata Condiments Mix 70,Tata,condiments,https://static.openfoodfacts.org/images/products/1000000000669/front_en.400.jpg,"chili, salt, vinegar, fiber, trans fat, lentil","[""chili"", ""salt"", ""vinegar"", ""fiber"", ""trans fat"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 471, ""sugar_g"": 9.6, ""sodium_mg"": 311, ""fat_g"": 21.8, ""protein_g"": 7.5}",52,India
ns_00670,Haldiram's Snacks Mix 71,Haldiram's,snacks,https://static.openfoodfacts.org/images/products/1000000000670/front_en.400.jpg,"potato, vegetable oil (palm), salt, sugar, lentil, vitamin","[""potato"", ""vegetable oil (palm)"", ""salt"", ""sugar"", ""lentil"", ""vitamin""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 306, ""sugar_g"": 8.9, ""sodium_mg"": 837, ""fat_g"": 1.0, ""protein_g"": 19.3}",45,India
ns_00671,Reliance Fresh Frozen Mix 72,Reliance Fresh,frozen,https://static.openfoodfacts.org/images/products/1000000000671/front_en.400.jpg,"vegetables, vegetable oil, salt, protein, vegetable, vegetable","[""vegetables"", ""vegetable oil"", ""salt"", ""protein"", ""vegetable"", ""vegetable""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 445, ""sugar_g"": 1.0, ""sodium_mg"": 620, ""fat_g"": 14.3, ""protein_g"": 2.1}",63,India
ns_00672,Amul Bakery Mix 73,Amul,bakery,https://static.openfoodfacts.org/images/products/1000000000672/front_en.400.jpg,"wheat flour, sugar, vegetable oil, protein, fruit, lentil","[""wheat flour"", ""sugar"", ""vegetable oil"", ""protein"", ""fruit"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 186, ""sugar_g"": 0.3, ""sodium_mg"": 736, ""fat_g"": 23.5, ""protein_g"": 14.4}",55,India
ns_00673,Britannia Confectionery Mix 74,Britannia,confectionery,https://static.openfoodfacts.org/images/products/1000000000673/front_en.400.jpg,"sugar, cocoa butter, milk powder, fruit, protein, sugar","[""sugar"", ""cocoa butter"", ""milk powder"", ""fruit"", ""protein"", ""sugar""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 540, ""sugar_g"": 5.8, ""sodium_mg"": 107, ""fat_g"": 13.4, ""protein_g"": 5.3}",61,India
ns_00674,Tata Ready_Meals Mix 75,Tata,ready_meals,https://static.openfoodfacts.org/images/products/1000000000674/front_en.400.jpg,"rice, vegetable oil, salt, sodium benzoate, vitamin, trans fat","[""rice"", ""vegetable oil"", ""salt"", ""sodium benzoate"", ""vitamin"", ""trans fat""]",Harmful,"{""gluten"": true, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 356, ""sugar_g"": 1.0, ""sodium_mg"": 528, ""fat_g"": 33.2, ""protein_g"": 10.6}",40,India
ns_00675,Kohinoor Condiments Mix 76,Kohinoor,condiments,https://static.openfoodfacts.org/images/products/1000000000675/front_en.400.jpg,"chili, salt, vinegar, sorbitol, high fructose corn syrup, sodium nitrate","[""chili"", ""salt"", ""vinegar"", ""sorbitol"", ""high fructose corn syrup"", ""sodium nitrate""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 400, ""sugar_g"": 21.4, ""sodium_mg"": 224, ""fat_g"": 20.7, ""protein_g"": 10.1}",18,India
ns_00676,Amul Ready_Meals Mix 77,Amul,ready_meals,https://static.openfoodfacts.org/images/products/1000000000676/front_en.400.jpg,"rice, vegetable oil, salt, olive oil, oats, sodium nitrate","[""rice"", ""vegetable oil"", ""salt"", ""olive oil"", ""oats"", ""sodium nitrate""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 233, ""sugar_g"": 5.5, ""sodium_mg"": 861, ""fat_g"": 0.7, ""protein_g"": 1.4}",47,India
ns_00677,Patanjali Beverages Mix 78,Patanjali,beverages,https://static.openfoodfacts.org/images/products/1000000000677/front_en.400.jpg,"water, sugar, citric acid, lentil, fiber, fiber","[""water"", ""sugar"", ""citric acid"", ""lentil"", ""fiber"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 81, ""sugar_g"": 15.3, ""sodium_mg"": 470, ""fat_g"": 29.5, ""protein_g"": 0.4}",46,India
ns_00678,ITC Sauces Mix 79,ITC,sauces,https://static.openfoodfacts.org/images/products/1000000000678/front_en.400.jpg,"tomato paste, vinegar, salt, vegetable, protein, lentil","[""tomato paste"", ""vinegar"", ""salt"", ""vegetable"", ""protein"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 416, ""sugar_g"": 23.8, ""sodium_mg"": 350, ""fat_g"": 2.3, ""protein_g"": 13.4}",60,India
ns_00679,Reliance Fresh Frozen Mix 80,Reliance Fresh,frozen,https://static.openfoodfacts.org/images/products/1000000000679/front_en.400.jpg,"vegetables, vegetable oil, salt, high fructose corn syrup, lentil, monosodium glutamate","[""vegetables"", ""vegetable oil"", ""salt"", ""high fructose corn syrup"", ""lentil"", ""monosodium glutamate""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 197, ""sugar_g"": 15.8, ""sodium_mg"": 116, ""fat_g"": 19.2, ""protein_g"": 15.5}",41,India
ns_00680,Nilgiris Confectionery Mix 81,Nilgiris,confectionery,https://static.openfoodfacts.org/images/products/1000000000680/front_en.400.jpg,"sugar, cocoa butter, milk powder, oats, high fructose corn syrup, lentil","[""sugar"", ""cocoa butter"", ""milk powder"", ""oats"", ""high fructose corn syrup"", ""lentil""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 221, ""sugar_g"": 3.6, ""sodium_mg"": 824, ""fat_g"": 7.7, ""protein_g"": 6.3}",36,India
ns_00681,MDH Condiments Mix 82,MDH,condiments,https://static.openfoodfacts.org/images/products/1000000000681/front_en.400.jpg,"chili, salt, vinegar, protein, oats, vegetable","[""chili"", ""salt"", ""vinegar"", ""protein"", ""oats"", ""vegetable""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 543, ""sugar_g"": 18.3, ""sodium_mg"": 770, ""fat_g"": 29.3, ""protein_g"": 15.4}",54,India
ns_00682,Britannia Ready_Meals Mix 83,Britannia,ready_meals,https://static.openfoodfacts.org/images/products/1000000000682/front_en.400.jpg,"rice, vegetable oil, salt, fiber, fiber, lentil","[""rice"", ""vegetable oil"", ""salt"", ""fiber"", ""fiber"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 202, ""sugar_g"": 1.4, ""sodium_mg"": 510, ""fat_g"": 34.7, ""protein_g"": 13.6}",68,India
ns_00683,Amul Beverages Mix 84,Amul,beverages,https://static.openfoodfacts.org/images/products/1000000000683/front_en.400.jpg,"water, sugar, citric acid, fruit, whole grain, artificial flavour","[""water"", ""sugar"", ""citric acid"", ""fruit"", ""whole grain"", ""artificial flavour""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 172, ""sugar_g"": 4.8, ""sodium_mg"": 446, ""fat_g"": 2.2, ""protein_g"": 0.2}",40,India
ns_00684,Haldiram's Condiments Mix 85,Haldiram's,condiments,https://static.openfoodfacts.org/images/products/1000000000684/front_en.400.jpg,"chili, salt, vinegar, lentil, sorbitol, vitamin","[""chili"", ""salt"", ""vinegar"", ""lentil"", ""sorbitol"", ""vitamin""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 202, ""sugar_g"": 21.7, ""sodium_mg"": 741, ""fat_g"": 11.2, ""protein_g"": 13.8}",38,India
ns_00685,Amul Snacks Mix 86,Amul,snacks,https://static.openfoodfacts.org/images/products/1000000000685/front_en.400.jpg,"potato, vegetable oil (palm), salt, sodium benzoate, fruit, whole grain","[""potato"", ""vegetable oil (palm)"", ""salt"", ""sodium benzoate"", ""fruit"", ""whole grain""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 522, ""sugar_g"": 2.4, ""sodium_mg"": 579, ""fat_g"": 26.9, ""protein_g"": 19.2}",54,India
ns_00686,Parle Bakery Mix 87,Parle,bakery,https://static.openfoodfacts.org/images/products/1000000000686/front_en.400.jpg,"wheat flour, sugar, vegetable oil, trans fat, lentil, olive oil","[""wheat flour"", ""sugar"", ""vegetable oil"", ""trans fat"", ""lentil"", ""olive oil""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 256, ""sugar_g"": 29.7, ""sodium_mg"": 79, ""fat_g"": 18.3, ""protein_g"": 1.7}",38,India
ns_00687,Golden Harvest Confectionery Mix 88,Golden Harvest,confectionery,https://static.openfoodfacts.org/images/products/1000000000687/front_en.400.jpg,"sugar, cocoa butter, milk powder, fiber, protein, fruit","[""sugar"", ""cocoa butter"", ""milk powder"", ""fiber"", ""protein"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 480, ""sugar_g"": 26.4, ""sodium_mg"": 475, ""fat_g"": 4.5, ""protein_g"": 18.8}",47,India
ns_00688,Patanjali Beverages Mix 89,Patanjali,beverages,https://static.openfoodfacts.org/images/products/1000000000688/front_en.400.jpg,"water, sugar, citric acid, oats, sugar, whole grain","[""water"", ""sugar"", ""citric acid"", ""oats"", ""sugar"", ""whole grain""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 412, ""sugar_g"": 9.1, ""sodium_mg"": 325, ""fat_g"": 21.6, ""protein_g"": 0.7}",52,India
ns_00689,Tata Condiments Mix 90,Tata,condiments,https://static.openfoodfacts.org/images/products/1000000000689/front_en.400.jpg,"chili, salt, vinegar, sodium benzoate, olive oil, whole grain","[""chili"", ""salt"", ""vinegar"", ""sodium benzoate"", ""olive oil"", ""whole grain""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 484, ""sugar_g"": 26.5, ""sodium_mg"": 696, ""fat_g"": 11.9, ""protein_g"": 10.4}",36,India
ns_00690,Tata Cereals Mix 91,Tata,cereals,https://static.openfoodfacts.org/images/products/1000000000690/front_en.400.jpg,"oats, sugar, malted barley, preservative, vegetable, sugar","[""oats"", ""sugar"", ""malted barley"", ""preservative"", ""vegetable"", ""sugar""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 369, ""sugar_g"": 19.0, ""sodium_mg"": 353, ""fat_g"": 27.1, ""protein_g"": 13.3}",35,India
ns_00691,Tata Sauces Mix 92,Tata,sauces,https://static.openfoodfacts.org/images/products/1000000000691/front_en.400.jpg,"tomato paste, vinegar, salt, whole grain, fruit, lentil","[""tomato paste"", ""vinegar"", ""salt"", ""whole grain"", ""fruit"", ""lentil""]",Neutral,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 197, ""sugar_g"": 17.2, ""sodium_mg"": 710, ""fat_g"": 1.2, ""protein_g"": 12.2}",56,India
ns_00692,Amul Ready_Meals Mix 93,Amul,ready_meals,https://static.openfoodfacts.org/images/products/1000000000692/front_en.400.jpg,"rice, vegetable oil, salt, milk, whole grain, trans fat","[""rice"", ""vegetable oil"", ""salt"", ""milk"", ""whole grain"", ""trans fat""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 409, ""sugar_g"": 15.9, ""sodium_mg"": 205, ""fat_g"": 22.8, ""protein_g"": 6.7}",54,India
ns_00693,Haldiram's Condiments Mix 94,Haldiram's,condiments,https://static.openfoodfacts.org/images/products/1000000000693/front_en.400.jpg,"chili, salt, vinegar, sorbitol, vegetable, lentil","[""chili"", ""salt"", ""vinegar"", ""sorbitol"", ""vegetable"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 169, ""sugar_g"": 5.1, ""sodium_mg"": 80, ""fat_g"": 27.0, ""protein_g"": 16.5}",59,India
ns_00694,Sunrise Foods Dairy Mix 95,Sunrise Foods,dairy,https://static.openfoodfacts.org/images/products/1000000000694/front_en.400.jpg,"milk, milk solids, stabiliser (E412), fruit, fiber, sorbitol","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""fruit"", ""fiber"", ""sorbitol""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": true}","{""calories"": 81, ""sugar_g"": 29.7, ""sodium_mg"": 62, ""fat_g"": 12.1, ""protein_g"": 10.1}",50,India
ns_00695,Organic Valley Confectionery Mix 96,Organic Valley,confectionery,https://static.openfoodfacts.org/images/products/1000000000695/front_en.400.jpg,"sugar, cocoa butter, milk powder, sugar, oats, fruit","[""sugar"", ""cocoa butter"", ""milk powder"", ""sugar"", ""oats"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 293, ""sugar_g"": 18.3, ""sodium_mg"": 155, ""fat_g"": 14.7, ""protein_g"": 13.8}",54,India
ns_00696,Haldiram's Cereals Mix 97,Haldiram's,cereals,https://static.openfoodfacts.org/images/products/1000000000696/front_en.400.jpg,"oats, sugar, malted barley, whole grain, vegetable, vitamin","[""oats"", ""sugar"", ""malted barley"", ""whole grain"", ""vegetable"", ""vitamin""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 353, ""sugar_g"": 25.6, ""sodium_mg"": 143, ""fat_g"": 3.5, ""protein_g"": 8.3}",54,India
ns_00697,Sunrise Foods Bakery Mix 98,Sunrise Foods,bakery,https://static.openfoodfacts.org/images/products/1000000000697/front_en.400.jpg,"wheat flour, sugar, vegetable oil, oats, vegetable, high fructose corn syrup","[""wheat flour"", ""sugar"", ""vegetable oil"", ""oats"", ""vegetable"", ""high fructose corn syrup""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 318, ""sugar_g"": 8.8, ""sodium_mg"": 755, ""fat_g"": 12.3, ""protein_g"": 10.7}",32,India
ns_00698,Nilgiris Condiments Mix 99,Nilgiris,condiments,https://static.openfoodfacts.org/images/products/1000000000698/front_en.400.jpg,"chili, salt, vinegar, milk, sorbitol, preservative","[""chili"", ""salt"", ""vinegar"", ""milk"", ""sorbitol"", ""preservative""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": true}","{""calories"": 235, ""sugar_g"": 0.7, ""sodium_mg"": 696, ""fat_g"": 33.1, ""protein_g"": 1.2}",34,India
ns_00699,Britannia Snacks Mix 100,Britannia,snacks,https://static.openfoodfacts.org/images/products/1000000000699/front_en.400.jpg,"potato, vegetable oil (palm), salt, artificial flavour, whole grain, trans fat","[""potato"", ""vegetable oil (palm)"", ""salt"", ""artificial flavour"", ""whole grain"", ""trans fat""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 389, ""sugar_g"": 5.6, ""sodium_mg"": 578, ""fat_g"": 7.0, ""protein_g"": 13.6}",37,India
ns_00700,MDH Beverages Mix 101,MDH,beverages,https://static.openfoodfacts.org/images/products/1000000000700/front_en.400.jpg,"water, sugar, citric acid, fruit, high fructose corn syrup, sugar","[""water"", ""sugar"", ""citric acid"", ""fruit"", ""high fructose corn syrup"", ""sugar""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 314, ""sugar_g"": 27.0, ""sodium_mg"": 228, ""fat_g"": 25.3, ""protein_g"": 13.9}",30,India
ns_00701,ITC Confectionery Mix 102,ITC,confectionery,https://static.openfoodfacts.org/images/products/1000000000701/front_en.400.jpg,"sugar, cocoa butter, milk powder, lentil, fiber, fiber","[""sugar"", ""cocoa butter"", ""milk powder"", ""lentil"", ""fiber"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 171, ""sugar_g"": 24.6, ""sodium_mg"": 130, ""fat_g"": 31.9, ""protein_g"": 10.0}",52,India
ns_00702,ITC Bakery Mix 103,ITC,bakery,https://static.openfoodfacts.org/images/products/1000000000702/front_en.400.jpg,"wheat flour, sugar, vegetable oil, oats, sodium nitrate, protein","[""wheat flour"", ""sugar"", ""vegetable oil"", ""oats"", ""sodium nitrate"", ""protein""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 259, ""sugar_g"": 29.7, ""sodium_mg"": 827, ""fat_g"": 30.0, ""protein_g"": 9.6}",23,India
ns_00703,ITC Frozen Mix 104,ITC,frozen,https://static.openfoodfacts.org/images/products/1000000000703/front_en.400.jpg,"vegetables, vegetable oil, salt, olive oil, sorbitol, protein","[""vegetables"", ""vegetable oil"", ""salt"", ""olive oil"", ""sorbitol"", ""protein""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 532, ""sugar_g"": 18.1, ""sodium_mg"": 561, ""fat_g"": 33.7, ""protein_g"": 14.7}",46,India
